,activity_id,serious_marine_incident,marine_board_convened,invest_level,casualty_classification,incident_involvement,invest_type
0,4295328,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4295445,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4296791,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4297017,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4298551,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4299095,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4299155,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4299851,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4300579,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4302310,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4304215,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4304271,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4307427,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4308132,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4308762,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4312872,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4333386,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4333920,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4336487,false,false,,Routine,Discharge of Oil,Incident Investigation
0,4337390,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4337393,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4337398,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4338035,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4347702,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4351371,false,false,,Routine,Discharge of Oil,Incident Investigation
0,4358774,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4359369,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4365637,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4373220,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4374232,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4376237,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4377893,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4384826,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4387663,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4389112,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4391177,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4395132,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4398313,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4398319,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4407058,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4409431,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4411483,false,false,,Routine,Discharge of Oil,Incident Investigation
0,4412633,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4413797,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4416874,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4416877,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4418761,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4423422,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4424290,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4433041,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4443623,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4445612,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4445969,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4448533,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4448814,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4454403,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4454477,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4455421,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4456713,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4460257,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4461249,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4461833,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4465272,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4467982,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4469830,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4472752,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4478507,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4483387,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4483440,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4483642,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4490269,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4493743,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4496705,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4497270,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4499709,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4500417,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4504125,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4504129,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4505107,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4505114,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4505126,false,false,,Routine,Discharge of Oil,Incident Investigation
0,4507355,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4510265,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4510754,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4511904,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4512323,true,false,,Major Marine Casualty,Alleged Civil Offense(s),Incident Investigation
0,4512416,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4512535,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4515746,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4517967,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4520072,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4521548,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4521620,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4521644,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4523365,true,false,,Significant Marine Casualty,Discharge of Oil,Incident Investigation
0,4523636,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4525406,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4526697,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4527996,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4529205,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4531503,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4532498,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4533143,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4534609,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4534824,true,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4535644,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4535941,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4536445,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4537216,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4537488,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4540078,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4541256,true,false,,Significant Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,4542865,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4543149,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4543198,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4544673,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4545498,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4546980,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4549583,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4549796,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4550957,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4550967,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4553005,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4553329,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4554630,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4556133,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4559914,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4560882,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4564989,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4565329,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4565349,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4570860,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4571645,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4572698,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4574482,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4574921,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4575911,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4576364,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4576794,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4580069,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4581663,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4581997,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4582555,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4582737,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4582992,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4584488,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4584561,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4589867,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,4590019,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4590592,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4591002,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4591888,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4591962,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4593049,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4593910,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4596078,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4596109,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4597873,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4599613,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4603771,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4606242,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
